18.972778663	68.892912000
19.068726891	67.954976000
19.149120070	67.697800000
19.244931130	67.001912000
19.340859523	66.563200000
19.436744335	64.732712000
19.517030237	65.473984000
19.612962541	64.694892000
19.708891493	64.218360000
19.804800610	64.445280000
19.900698273	63.749392000
19.981027198	63.613240000
20.076944416	63.749392000
20.172873368	63.129144000
20.268747285	62.811456000
20.364676237	63.393884000
20.445024717	63.325808000
20.540939700	62.856840000
20.636805236	63.409012000
20.732735026	63.484652000
20.813066745	63.552728000
20.908963290	63.439268000
21.004833575	63.938492000
21.100772584	64.286436000
21.181028315	64.392332000
21.276982410	64.407460000
21.372925609	64.778096000
21.468831094	65.595008000
21.564675119	65.587444000
21.644980857	66.147180000
21.740913719	66.419484000
21.836861948	67.228832000
21.932765198	67.259088000
22.028674594	67.312036000
22.108017360	68.537404000
22.203891835	68.824836000
22.299820787	69.543416000
22.395734095	69.800592000
22.476109673	70.065332000
22.571960123	70.125844000
22.667825380	70.829296000
22.763783665	71.767232000
22.844041631	72.236200000
22.939966951	72.531196000
23.035891433	72.750552000
23.131795521	72.742988000
23.227718607	73.355672000
23.307996966	73.938100000
23.403938769	74.807960000
23.499864648	75.110520000
23.595745269	75.337440000
23.691667516	75.632436000
23.772043095	76.093840000
23.867988809	76.434220000
23.963926980	76.577936000
24.059868782	76.933444000
24.155790191	77.372156000
24.251731715	77.765484000
24.347676870	77.682280000
24.428008588	78.204196000
24.523945082	78.900084000
24.619856993	79.240464000
24.715834834	79.270720000
24.811752890	78.378168000
24.907680445	78.960596000
24.988037586	80.110324000
25.083958436	80.518780000
25.179885712	80.662496000
25.275825559	80.859160000
25.371774904	80.904544000
25.467700224	81.464280000
25.548044514	82.016452000
25.643958660	82.092092000
25.739954938	82.092092000
25.835859027	82.099656000
25.931788258	82.273628000
26.027720842	82.954388000
26.123671305	83.113232000
26.203979556	83.309896000
26.299935048	83.506560000
26.395872380	83.642712000
26.491822843	83.627584000
26.587756824	83.967964000
26.683672087	84.081424000
26.764039284	84.172192000
26.859965722	84.225140000
26.955884896	84.512572000
27.051804908	84.671416000
27.147776603	84.762184000
27.243699409	84.792440000
27.324079736	85.185768000
27.419980472	85.367304000
27.515956078	85.806016000
27.611859608	85.866528000
27.706783963	86.146396000
27.802740572	86.222036000
27.898703886	86.539724000
27.979035324	86.161524000
28.074906448	86.063192000
28.170887361	86.426264000
28.266808212	86.721260000
28.362731576	86.872540000
28.458713607	87.659196000
28.539014595	87.961756000
28.634987966	88.120600000
28.730886747	88.362648000
28.826860118	88.377776000
28.922830416	87.439840000
29.018703215	87.197792000
29.099000292	87.265868000
29.195053003	87.818040000
29.290934183	88.218932000
29.386835478	88.317264000
29.482801864	88.165984000
29.578729420	88.249188000
29.659062534	88.385340000
29.754986458	88.476108000
29.850941670	88.763540000
29.946885987	88.907256000
30.042809072	88.982896000
30.138800322	89.565324000
30.234667814	89.761988000
30.315018529	89.951088000
30.410958376	90.079676000
30.506930071	90.299032000
30.602837511	90.306596000
30.698782387	90.525952000
30.794706590	90.631848000
30.875054511	90.775564000
30.970995476	90.889024000
31.066913812	90.896588000
31.162825164	91.017612000
31.258780096	91.123508000
31.354727486	91.017612000
31.435032106	91.115944000
31.530995699	91.244532000
31.627001756	91.456324000
31.722860308	91.584912000
31.818804625	91.093252000
31.914830237	90.934408000
32.010673703	90.760436000
32.091013243	91.025176000
32.186926271	91.108380000
32.282896849	91.168892000
32.378853458	91.456324000
32.474815095	91.539528000
32.570676720	91.562220000
32.651033022	91.713500000
32.746966723	91.895036000
32.842907129	92.031188000
32.938836360	92.242980000
33.034796043	92.386696000
33.130702925	92.795152000
33.211039113	93.188480000
33.306994045	93.362452000
33.401941867	93.415400000
33.497859644	93.309504000
33.593774069	93.543988000
33.689749116	93.589372000
33.785670525	93.884368000
33.866019005	93.627192000
33.961986230	92.931304000
34.057883614	93.067456000
34.153830445	92.666564000
34.249783702	92.364004000
34.345757352	92.462336000
34.426041857	92.704384000
34.521964104	92.901048000
34.617927698	92.938868000
34.713858605	93.150660000
34.809781411	93.203608000
34.905701144	93.248992000
34.986042639	93.362452000
35.081994220	93.528860000
35.177929877	93.725524000
35.273845140	93.778472000
35.369817114	94.096160000
35.465786015	94.300388000
35.561679208	94.376028000
35.641983828	94.519744000
35.737995192	94.807176000
35.833887827	94.875252000
35.929809236	94.966020000
36.025753832	94.920636000
36.121697031	95.003840000
36.202012826	95.313964000
36.297959098	94.905508000
36.393900063	94.595384000
36.489839351	94.232312000
36.585779757	94.353336000
36.681698093	94.512180000
36.762058027	94.761792000
36.857997036	95.124864000
36.953922915	95.949340000
37.049935676	96.236772000
37.145828031	96.040108000
37.241743015	96.486384000
37.322090098	96.577152000
37.417991393	96.720868000
37.513998008	96.766252000
37.609885614	96.917532000
37.705803671	96.902404000
37.801754134	97.076376000
37.897705714	97.197400000
37.978026537	97.250348000
38.073974486	97.378936000
38.169901482	97.477268000
38.265826243	97.499960000
38.361769722	97.530216000
38.457716553	97.598292000
38.538048551	97.590728000
38.633977503	97.719316000
38.729909528	97.235220000
38.825836803	96.667920000
38.921831685	96.683048000
39.017736332	96.834328000
39.097039428	96.894840000
39.193016990	97.068812000
39.288951808	97.144452000
39.384914284	97.136888000
39.480814461	97.348680000
39.576758499	97.424320000
39.672668174	97.545344000
39.753007435	97.984056000
39.848936667	98.218540000
39.944927079	98.324436000
40.040838989	98.097516000
40.136829122	97.552908000
40.232703598	97.356244000
40.313097335	97.658804000
40.408995277	98.415204000
40.504938477	98.158028000
40.600883352	98.407640000
40.696794704	98.279052000
40.792727288	98.558920000
40.873064873	98.301744000
40.969014218	98.581612000
41.064935627	98.626996000
41.160935538	97.189836000
41.256809175	97.325988000
41.352751816	97.409192000
41.448690267	97.537780000
41.529008016	97.726880000
41.624963229	97.863032000
41.720890504	97.946236000
41.816839850	98.097516000
41.912789754	98.195848000
42.008699430	98.294180000
42.089079757	98.551356000
42.184960938	98.483280000
42.280900506	98.823660000
42.376852645	99.428780000
42.472798079	99.156476000
42.568700771	99.436344000
42.664677494	99.375832000
42.744990215	99.580060000
42.840948221	99.587624000
42.936923548	99.678392000
43.032821490	99.723776000
43.128750442	99.859928000
43.224678835	99.791852000
43.304978985	99.943132000
43.400959899	99.928004000
43.496907568	100.086848000
43.592797688	99.988516000
43.688774970	100.139796000
43.784700290	100.079284000
43.865052123	100.109540000
43.961026890	100.147360000
44.056918966	100.170052000
44.152857975	100.192744000
44.248773797	100.283512000
44.344780971	100.510432000
44.425064359	100.495304000
44.520986885	100.820556000
44.616936231	100.918888000
44.712857360	100.775172000
44.807812445	100.873504000
44.903732178	101.070168000
44.999687670	100.888632000
45.080012683	100.934016000
45.175963426	100.767608000
45.271868352	100.820556000
45.367807920	100.903760000
45.463756427	100.903760000
45.559733150	100.896196000
45.640014024	101.062604000
45.735979573	101.092860000
45.831943166	101.145808000
45.927877984	100.979400000
46.023775089	101.092860000
46.119729742	101.002092000
46.200060622	101.387856000
46.296045168	101.251704000
46.391917688	101.554264000
46.487868989	101.372728000
46.583820849	101.176064000
46.679735274	99.988516000
46.760108897	100.207872000
46.856022204	100.366716000
46.951931600	100.283512000
47.047876197	100.313768000
47.143834202	100.502868000
47.239751700	100.586072000
47.335673389	100.510432000
47.416014605	100.510432000
47.512013957	100.828120000
47.607924471	100.313768000
47.703837778	100.729788000
47.799762819	100.291076000
47.895750158	100.170052000
47.976095845	100.101976000
48.071988758	100.215436000
48.167924136	100.117104000
48.263902256	100.238128000
48.359796008	100.321332000
48.455740883	100.442356000
48.551667600	100.366716000
48.632008537	100.555816000
48.727942238	100.465048000
48.823858619	100.283512000
48.919870263	100.427228000
49.015756472	100.472612000
49.111677881	100.639020000
49.192010437	100.722224000
49.287958665	100.676840000
49.383887617	100.782736000
49.479909318	101.372728000
49.575808378	101.879516000
49.671708276	102.136692000
49.752048934	102.000540000
49.847965593	102.136692000
49.943948463	101.917336000
50.039855624	101.992976000
50.135796030	102.257716000
50.231699001	102.144256000
50.327670137	102.628352000
50.406981614	102.726684000
50.502936826	102.242588000
50.598929194	102.946040000
50.694831326	103.392316000
50.790754132	103.392316000
50.886690348	103.513340000
50.967043297	103.755388000
51.062968618	103.770516000
51.158899246	103.732696000
51.254832388	103.823464000
51.350777822	103.883976000
51.446708450	103.929360000
51.527063076	103.921796000
51.622950403	103.823464000
51.718911202	103.982308000
51.814861107	103.989872000
51.910784751	104.073076000
52.006736890	104.027692000
52.102674223	104.050384000
52.183000633	104.194100000
52.278973445	104.216792000
52.374884797	104.292432000
52.470805088	104.481532000
52.566732364	104.368072000
52.662712440	104.458840000
52.743010634	104.723580000
52.838964729	104.693324000
52.934880271	104.655504000
53.030909236	103.558724000
53.126776448	102.983860000
53.222712104	103.573852000
53.303040750	103.717568000
53.398992889	103.604108000
53.494912342	103.520904000
53.590834869	103.596544000
53.686784214	103.732696000
53.782731604	103.710004000
53.863081760	103.588980000
53.958987246	103.778080000
54.054902788	103.672184000
54.150959130	103.732696000
54.246806228	103.929360000
54.342730990	103.846156000
54.438674468	103.914232000
54.519045856	104.073076000
54.614939608	104.020128000
54.710890630	104.012564000
54.806838299	102.083744000
54.902805245	101.690416000
54.998706260	103.452828000
55.079070943	102.862836000
55.175011908	101.992976000
55.270915717	102.250152000
55.366863945	102.318228000
55.462781164	102.454380000
55.558743080	102.575404000
55.639037922	102.726684000
55.734995090	102.825016000
55.830934658	102.870400000
55.926873667	103.044372000
56.022802060	103.188088000
56.117729209	103.339368000
56.213669894	103.415008000
56.294098272	103.377188000
56.389948164	103.573852000
56.485924608	103.702440000
56.581846017	103.846156000
56.677753737	103.596544000
56.773673470	103.369624000
56.854049048	103.657056000
56.950017670	103.271292000
57.045951650	103.505776000
57.141839256	103.331804000
57.237789719	103.324240000
57.333708055	103.241036000
57.414083075	103.203216000
57.509970401	103.384752000
57.605934553	103.445264000
57.701866299	103.558724000
57.797789384	103.520904000
57.893795999	103.634364000
57.989680253	103.649492000
58.070035717	103.725132000
58.165928631	103.740260000
58.261891106	103.982308000
58.357848553	104.088204000
58.453751804	104.012564000
58.549684387	104.095768000
58.630037058	104.254612000
58.725981933	104.171408000
58.821886860	104.277304000
58.917937894	104.277304000
59.013810694	104.360508000
59.109704725	104.458840000
59.190040634	104.564736000
59.285989700	104.632812000
59.381993242	104.632812000
59.477881686	104.700888000
59.573787451	104.791656000
59.669727018	104.882424000
59.765678040	104.988320000
59.845993555	105.101780000
59.941940107	105.056396000
60.037881351	105.116908000
60.133894671	105.321136000
60.229754620	104.965628000
60.325712905	104.768964000
60.406039036	104.716016000
60.501983353	104.829476000
60.597885485	104.776528000
60.693840139	104.950500000
60.789786691	105.003448000
60.885715643	105.139600000
60.966031996	105.192548000
61.061996986	105.086652000
61.157995499	105.283316000
61.253867740	105.411904000
61.349859829	105.366520000
61.445731511	105.540492000
61.526064346	105.669080000
61.621988549	105.737156000
61.717938732	105.820360000
61.812893259	105.926256000
61.908830871	105.888436000
62.004729093	106.077536000
62.100706933	106.001896000
62.181026080	106.198560000
62.276985762	106.251508000
62.372888733	106.312020000
62.468834726	106.372532000
62.564756135	106.455736000
62.660717773	106.448172000
62.741040272	106.561632000
62.836987941	106.690220000
62.932914658	106.773424000
63.028832994	106.750732000
63.124811673	106.818808000
63.220788955	107.053292000
63.301063683	107.378544000
63.396995428	107.976100000
63.492931364	108.157636000
63.588863668	108.346736000
63.684864138	108.422376000
63.780774372	108.339172000
63.876695222	108.263532000
63.957031410	107.998792000
64.052941086	107.953408000
64.148911105	107.983664000
64.244830837	108.248404000
64.340754481	108.013920000
64.436703827	108.482888000
64.517047278	108.437504000
64.612961983	108.709808000
64.708918871	108.808140000
64.804855086	108.838396000
64.900805270	108.868652000
64.996751542	108.883780000
65.077038842	109.088008000
65.173015565	108.997240000
65.268957647	109.042624000
